latitude,longitude,room_type,accommodates,price,availability_365,review_score,is_entire_home,city
34.15449,-118.4029,Entire home/apt,2,162.0,173,4.92,1,Los Angeles
34.10281,-118.34779,Entire home/apt,3,87.0,261,4.84,1,Los Angeles
34.14674,-118.11241,Entire home/apt,6,261.0,93,4.88,1,Los Angeles
34.07949,-118.34047,Private room,2,140.0,68,5.0,0,Los Angeles
33.76695,-118.18795,Entire home/apt,4,120.0,327,5.0,1,Los Angeles
34.06885,-118.39778,Entire home/apt,2,828.0,305,,1,Los Angeles
34.27143,-118.5742,Private room,1,205.0,365,5.0,0,Los Angeles
34.06574,-118.4485,Entire home/apt,3,119.0,313,4.5,1,Los Angeles
33.96893,-118.30157,Private room,2,68.0,263,4.98,0,Los Angeles
34.0588,-118.44139,Entire home/apt,2,278.0,28,4.75,1,Los Angeles
34.09156,-118.24421,Private room,2,51.0,292,4.83,0,Los Angeles
34.22066,-118.20898,Entire home/apt,2,177.0,290,5.0,1,Los Angeles
33.92485,-118.17294,Entire home/apt,10,275.0,229,4.85,1,Los Angeles
34.03136,-118.418,Entire home/apt,2,141.0,297,5.0,1,Los Angeles
34.09839,-118.34214,Entire home/apt,4,116.0,269,4.54,1,Los Angeles
34.16003,-118.60091,Entire home/apt,2,100.0,268,4.85,1,Los Angeles
34.0224,-118.40304,Entire home/apt,1,60.0,352,4.37,1,Los Angeles
33.7606,-118.14268,Entire home/apt,2,212.0,358,4.32,1,Los Angeles
34.05912,-118.44044,Entire home/apt,3,348.0,175,5.0,1,Los Angeles
34.17611,-118.53859,Private room,2,90.0,270,4.77,0,Los Angeles
34.17226,-118.60889,Entire home/apt,4,100.0,365,4.86,1,Los Angeles
34.15877,-118.50143,Entire home/apt,4,90.0,173,4.5,1,Los Angeles
34.13924,-118.37624,Entire home/apt,1,67.0,50,5.0,1,Los Angeles
34.15989,-118.37413,Entire home/apt,4,125.0,148,4.95,1,Los Angeles
34.094227,-118.336815,Entire home/apt,2,75.0,275,4.95,1,Los Angeles
34.09426,-118.33686,Entire home/apt,5,208.0,225,4.92,1,Los Angeles
34.05474,-118.44083,Entire home/apt,3,285.0,148,4.87,1,Los Angeles
33.88735,-118.39101,Private room,2,75.0,365,4.85,0,Los Angeles
34.18444,-118.29755,Entire home/apt,1,853.0,365,4.0,1,Los Angeles
34.10142,-118.59374,Entire home/apt,4,135.0,272,4.88,1,Los Angeles
33.76928,-118.18235,Entire home/apt,2,114.0,334,4.36,1,Los Angeles
34.14604,-118.37498,Entire home/apt,2,180.0,173,5.0,1,Los Angeles
34.0682,-118.34649,Private room,2,75.0,365,4.93,0,Los Angeles
34.20621,-118.5,Entire home/apt,8,274.0,180,5.0,1,Los Angeles
34.18264,-118.53795,Entire home/apt,5,200.0,291,5.0,1,Los Angeles
34.06655,-118.37851,Entire home/apt,6,500.0,358,,1,Los Angeles
34.0165,-118.11022,Entire home/apt,10,191.0,251,4.77,1,Los Angeles
34.66296,-118.18596,Entire home/apt,6,201.0,261,4.6,1,Los Angeles
34.09534,-118.25119,Entire home/apt,2,284.0,164,4.92,1,Los Angeles
34.05935,-118.3589,Entire home/apt,14,854.0,276,4.96,1,Los Angeles
34.03179,-118.49545,Entire home/apt,6,361.0,339,5.0,1,Los Angeles
34.06919,-118.23528,Entire home/apt,4,105.0,359,4.63,1,Los Angeles
34.06723,-118.39709,Entire home/apt,4,1198.0,303,5.0,1,Los Angeles
34.051701,-118.35955,Entire home/apt,4,197.0,57,4.78,1,Los Angeles
34.0905,-118.32789,Entire home/apt,2,49.0,336,4.8,1,Los Angeles
34.04425,-117.94777,Private room,2,71.0,28,4.74,0,Los Angeles
34.1773,-118.28197,Entire home/apt,10,480.0,365,4.5,1,Los Angeles
33.99236,-118.4232,Entire home/apt,2,95.0,298,4.79,1,Los Angeles
33.88445,-118.40903,Entire home/apt,4,385.0,64,4.99,1,Los Angeles
33.77348,-118.16841,Entire home/apt,2,101.0,222,4.75,1,Los Angeles
34.20946,-118.60079,Entire home/apt,3,126.0,363,4.97,1,Los Angeles
34.04126,-117.93861,Entire home/apt,3,82.0,66,4.79,1,Los Angeles
34.10708,-118.36273,Entire home/apt,6,3500.0,358,5.0,1,Los Angeles
34.0081,-118.48453,Entire home/apt,2,329.0,287,4.95,1,Los Angeles
34.18253,-118.35916,Entire home/apt,6,200.0,247,4.92,1,Los Angeles
34.24293,-118.45697,Private room,1,52.0,270,4.71,0,Los Angeles
34.11977767944336,-118.17285919189452,Entire home/apt,4,262.0,283,4.86,1,Los Angeles
34.20397,-118.57919,Entire home/apt,2,85.0,365,4.95,1,Los Angeles
33.97710235013766,-118.41486329481108,Entire home/apt,4,270.0,59,4.5,1,Los Angeles
34.00826644897461,-118.48685455322266,Entire home/apt,2,140.0,241,5.0,1,Los Angeles
34.62066,-118.41149,Entire home/apt,4,145.0,173,5.0,1,Los Angeles
34.04414,-118.35608,Entire home/apt,2,90.0,329,4.68,1,Los Angeles
33.77684,-118.15669,Entire home/apt,4,171.0,334,4.87,1,Los Angeles
34.03306,-118.44047,Entire home/apt,3,196.0,273,4.86,1,Los Angeles
33.98848,-118.46209,Entire home/apt,10,1395.0,258,4.92,1,Los Angeles
33.9907,-118.34041,Entire home/apt,3,141.0,270,4.73,1,Los Angeles
34.12319,-118.07774,Private room,2,50.0,235,4.87,0,Los Angeles
34.10036,-118.37246,Entire home/apt,4,417.0,325,4.99,1,Los Angeles
34.12396,-118.26076,Private room,2,77.0,365,5.0,0,Los Angeles
34.4498291015625,-118.39533996582033,Private room,2,60.0,150,4.7,0,Los Angeles
34.10559,-118.06258,Entire home/apt,2,76.0,346,4.86,1,Los Angeles
34.14511,-118.08073,Entire home/apt,4,111.0,349,4.78,1,Los Angeles
34.15955,-118.45632,Entire home/apt,10,456.0,267,4.69,1,Los Angeles
34.05238,-118.26177,Private room,2,119.0,173,4.83,0,Los Angeles
34.11229,-118.20073,Entire home/apt,6,181.0,22,4.5,1,Los Angeles
34.04989,-118.18209,Entire home/apt,2,176.0,180,4.32,1,Los Angeles
33.92336,-118.40158,Private room,4,175.0,182,4.97,0,Los Angeles
34.18639,-118.32759,Entire home/apt,6,300.0,183,5.0,1,Los Angeles
34.042,-118.56949,Entire home/apt,5,423.0,365,4.85,1,Los Angeles
34.06148,-118.31814,Entire home/apt,8,342.0,52,4.93,1,Los Angeles
34.04154,-118.30453,Private room,1,46.0,89,4.72,0,Los Angeles
34.46496,-118.52275,Entire home/apt,10,855.0,362,4.96,1,Los Angeles
34.14462,-118.43378,Entire home/apt,4,150.0,31,4.95,1,Los Angeles
33.92271,-118.42152,Entire home/apt,3,200.0,87,4.8,1,Los Angeles
33.8094,-118.38661,Entire home/apt,6,375.0,291,4.98,1,Los Angeles
34.14368,-118.08288,Entire home/apt,4,102.0,344,4.79,1,Los Angeles
33.93631,-118.23344,Shared room,1,17.0,344,4.63,0,Los Angeles
33.79591,-118.1229,Entire home/apt,4,204.0,222,4.93,1,Los Angeles
34.08182,-118.36813,Entire home/apt,3,145.0,365,4.93,1,Los Angeles
33.73551,-118.331,Private room,2,70.0,358,4.55,0,Los Angeles
34.00361,-117.95067,Private room,2,45.0,77,4.8,0,Los Angeles
34.09462,-118.46214,Entire home/apt,14,793.0,365,,1,Los Angeles
34.15381,-118.00358,Private room,2,79.0,250,4.96,0,Los Angeles
34.05643,-118.28859,Entire home/apt,6,226.0,180,4.77,1,Los Angeles
34.10049,-118.3251,Entire home/apt,3,190.0,101,3.0,1,Los Angeles
33.82210159301758,-118.22440338134766,Entire home/apt,8,231.0,74,4.73,1,Los Angeles
34.04518,-117.92285,Private room,2,44.0,364,4.88,0,Los Angeles
34.1869,-118.28509,Private room,2,91.0,293,4.84,0,Los Angeles
34.08158286694122,-118.26982261439592,Entire home/apt,5,600.0,92,5.0,1,Los Angeles
34.18484,-118.29859,Private room,1,1500.0,364,,0,Los Angeles
34.18256,-118.29752,Private room,1,495.0,365,5.0,0,Los Angeles
34.4498291015625,-118.39533996582033,Private room,2,43.0,84,4.68,0,Los Angeles
33.92287,-118.30532,Entire home/apt,3,119.0,213,4.96,1,Los Angeles
34.14853,-118.38128,Entire home/apt,2,135.0,88,5.0,1,Los Angeles
34.06658,-118.34728,Private room,1,40.0,343,4.58,0,Los Angeles
34.09129,-118.17092,Private room,1,50.0,55,4.9,0,Los Angeles
34.06621,-118.34746,Private room,1,40.0,343,5.0,0,Los Angeles
34.17003,-118.4224,Entire home/apt,8,363.0,364,4.75,1,Los Angeles
34.04794,-118.77469,Entire home/apt,4,186.0,346,4.95,1,Los Angeles
33.97719,-118.34923,Entire home/apt,4,96.0,270,4.68,1,Los Angeles
34.150230407714844,-118.25173950195312,Entire home/apt,4,120.0,243,4.8,1,Los Angeles
34.01260616556772,-118.41078368250088,Entire home/apt,4,148.0,72,4.96,1,Los Angeles
34.06266,-118.1474,Private room,2,56.0,210,4.86,0,Los Angeles
34.13385,-117.86501,Entire home/apt,6,99.0,195,4.89,1,Los Angeles
34.06125,-118.44479,Entire home/apt,6,295.0,365,4.5,1,Los Angeles
34.16004,-118.6001,Private room,3,90.0,365,5.0,0,Los Angeles
33.86287,-118.40229,Entire home/apt,6,533.0,65,4.99,1,Los Angeles
34.22366,-118.39636,Entire home/apt,2,97.0,365,4.56,1,Los Angeles
34.08158,-118.34485,Entire home/apt,1,80.0,351,5.0,1,Los Angeles
34.05206,-118.46748,Entire home/apt,2,82.0,365,4.8,1,Los Angeles
34.10953673662758,-118.50234410295486,Entire home/apt,2,150.0,331,4.97,1,Los Angeles
33.96948,-118.40751,Private room,2,175.0,178,5.0,0,Los Angeles
34.06922,-118.18141,Private room,1,50.0,61,4.89,0,Los Angeles
33.82322,-118.22046,Entire home/apt,2,83.0,82,4.84,1,Los Angeles
34.04622,-118.2508,Entire home/apt,2,125.0,268,4.62,1,Los Angeles
34.15306,-118.2611,Private room,2,72.0,348,4.83,0,Los Angeles
34.08492,-118.27172,Entire home/apt,2,142.0,199,4.95,1,Los Angeles
34.15386,-118.47122,Entire home/apt,2,75.0,348,4.96,1,Los Angeles
34.24021,-118.44982,Entire home/apt,5,87.0,365,5.0,1,Los Angeles
34.24103,-118.45173,Entire home/apt,6,115.0,365,4.5,1,Los Angeles
33.93704,-118.23403,Shared room,1,17.0,334,5.0,0,Los Angeles
34.04021,-118.66541,Entire home/apt,3,300.0,360,4.7,1,Los Angeles
34.13695,-118.70496,Entire home/apt,4,215.0,93,5.0,1,Los Angeles
34.17774,-118.32176,Entire home/apt,2,94.0,332,4.95,1,Los Angeles
34.03196,-118.44781,Entire home/apt,2,103.0,42,4.9,1,Los Angeles
34.58498,-118.15716,Private room,2,54.0,10,5.0,0,Los Angeles
33.98835,-118.46221,Entire home/apt,2,295.0,364,4.11,1,Los Angeles
33.98612,-118.46371,Entire home/apt,6,179.0,182,4.7,1,Los Angeles
34.20072,-118.44153,Private room,1,55.0,269,4.86,0,Los Angeles
34.14594,-118.36471,Entire home/apt,5,368.0,358,,1,Los Angeles
34.022,-118.48644,Private room,2,108.0,156,4.9,0,Los Angeles
34.28231,-118.37951,Entire home/apt,4,81.0,365,5.0,1,Los Angeles
33.99821,-117.97742,Entire home/apt,10,229.0,365,4.74,1,Los Angeles
33.99743,-118.33718,Private room,4,110.0,254,4.8,0,Los Angeles
34.149357463650595,-117.9965136788696,Entire home/apt,2,64.0,284,4.92,1,Los Angeles
33.77021,-118.14412,Entire home/apt,2,122.0,255,4.93,1,Los Angeles
34.091400146484375,-118.25535583496094,Entire home/apt,2,204.0,353,4.96,1,Los Angeles
34.12272324748062,-118.1720277515924,Entire home/apt,1,167.0,11,4.91,1,Los Angeles
33.87245,-118.37103,Private room,3,226.0,269,5.0,0,Los Angeles
34.01314,-118.42897,Entire home/apt,2,129.0,53,4.96,1,Los Angeles
33.98531208644852,-118.46599421751368,Entire home/apt,2,74.0,207,4.96,1,Los Angeles
34.03738,-118.36002,Entire home/apt,2,88.0,243,4.97,1,Los Angeles
34.03773,-118.35178,Entire home/apt,5,122.0,279,4.45,1,Los Angeles
34.03428,-118.50797,Entire home/apt,8,700.0,136,5.0,1,Los Angeles
34.08382,-118.35583,Entire home/apt,2,128.0,233,4.98,1,Los Angeles
33.9207,-118.42062,Private room,2,98.0,269,4.85,0,Los Angeles
34.00354,-117.95066,Private room,2,45.0,31,4.86,0,Los Angeles
33.96102,-118.04912,Entire home/apt,2,84.0,259,4.78,1,Los Angeles
33.9021,-118.41899,Entire home/apt,6,701.0,151,,1,Los Angeles
34.09955,-118.32037,Entire home/apt,7,185.0,142,4.95,1,Los Angeles
34.05272,-118.3525,Entire home/apt,2,166.0,241,4.69,1,Los Angeles
34.09944,-118.32005,Entire home/apt,2,86.0,118,4.86,1,Los Angeles
34.11835,-118.36024,Entire home/apt,8,672.0,251,4.98,1,Los Angeles
34.00497,-117.95195,Private room,2,50.0,34,4.97,0,Los Angeles
34.18402,-118.39539,Entire home/apt,4,287.0,60,4.88,1,Los Angeles
34.08025,-117.94187,Entire home/apt,2,63.0,162,4.82,1,Los Angeles
33.97918,-118.35418,Entire home/apt,4,135.0,257,4.85,1,Los Angeles
33.99148,-118.46436,Entire home/apt,5,890.0,180,5.0,1,Los Angeles
34.07246,-118.24921,Private room,2,50.0,365,4.77,0,Los Angeles
34.04593,-118.27812,Private room,3,106.0,365,5.0,0,Los Angeles
34.21202,-118.38293,Entire home/apt,5,200.0,364,4.64,1,Los Angeles
34.10233223639752,-118.3316467332691,Entire home/apt,6,111.0,157,4.3,1,Los Angeles
33.97833,-118.23961,Entire home/apt,2,73.0,335,4.29,1,Los Angeles
33.97809,-118.24115,Entire home/apt,2,90.0,337,4.22,1,Los Angeles
33.91054,-118.36941,Private room,2,73.0,259,4.86,0,Los Angeles
34.18444,-118.40157,Entire home/apt,15,504.0,309,4.94,1,Los Angeles
34.06513,-118.31843,Entire home/apt,1,151.0,263,5.0,1,Los Angeles
34.094590382661515,-118.3784020711756,Private room,2,199.0,195,4.99,0,Los Angeles
34.04948,-118.2348,Private room,2,42.0,314,4.75,0,Los Angeles
34.06094,-118.44426,Entire home/apt,6,295.0,365,4.92,1,Los Angeles
34.06193,-118.442,Entire home/apt,8,295.0,365,4.82,1,Los Angeles
34.05557,-118.34125,Entire home/apt,4,174.0,179,4.7,1,Los Angeles
34.05557,-118.34125,Entire home/apt,6,171.0,179,4.72,1,Los Angeles
34.05557,-118.34125,Entire home/apt,10,664.0,179,,1,Los Angeles
34.00345,-117.95173,Private room,2,45.0,93,4.77,0,Los Angeles
34.03189,-118.43834,Private room,1,170.0,364,5.0,0,Los Angeles
33.81048,-118.2785,Entire home/apt,4,102.0,139,4.64,1,Los Angeles
33.94851,-118.12506,Entire home/apt,4,130.0,58,4.99,1,Los Angeles
34.06087,-118.34326,Private room,4,75.0,365,4.0,0,Los Angeles
34.10901,-118.44671,Private room,2,66.0,163,4.89,0,Los Angeles
33.92576,-118.36359,Private room,3,72.0,208,4.94,0,Los Angeles
34.13107779749973,-118.64409300849805,Entire home/apt,4,113.0,359,5.0,1,Los Angeles
34.13933,-118.25184,Entire home/apt,2,150.0,217,4.86,1,Los Angeles
34.08073,-118.26298,Entire home/apt,2,111.0,175,4.93,1,Los Angeles
33.99092,-118.46804,Entire home/apt,2,104.0,10,5.0,1,Los Angeles
34.04437,-118.25138,Entire home/apt,3,125.0,336,4.69,1,Los Angeles
34.09257,-118.32778,Entire home/apt,1,49.0,76,4.59,1,Los Angeles
34.193570781545645,-118.32726571708918,Entire home/apt,3,123.0,345,4.94,1,Los Angeles
34.67175,-118.08444,Private room,2,35.0,274,4.93,0,Los Angeles
34.01714,-118.40908,Entire home/apt,2,147.0,118,4.68,1,Los Angeles
34.17683830054088,-118.3440302812523,Entire home/apt,2,130.0,229,4.76,1,Los Angeles
33.7723,-118.18527,Entire home/apt,4,119.0,231,4.76,1,Los Angeles
34.15213,-118.34213,Entire home/apt,2,160.0,237,5.0,1,Los Angeles
33.93402,-118.319,Entire home/apt,12,220.0,365,4.68,1,Los Angeles
34.02005,-118.342476,Private room,2,82.0,355,4.95,0,Los Angeles
33.9787,-118.46448,Entire home/apt,4,202.0,218,4.91,1,Los Angeles
34.10263,-118.34602,Entire home/apt,2,88.0,127,4.8,1,Los Angeles
33.79629,-118.34048,Private room,2,54.0,330,4.67,0,Los Angeles
34.690284729003906,-118.17733764648438,Private room,1,42.0,269,4.89,0,Los Angeles
33.98139,-118.17723,Entire home/apt,6,350.0,179,4.85,1,Los Angeles
34.18513,-118.16203,Private room,2,59.0,62,4.96,0,Los Angeles
34.20890888628117,-118.23084831429806,Entire home/apt,4,116.0,270,4.91,1,Los Angeles
34.22908,-118.5686,Private room,2,69.0,85,4.92,0,Los Angeles
33.97551,-118.36908,Entire home/apt,6,225.0,270,4.66,1,Los Angeles
34.58698,-118.15702,Private room,2,43.0,17,4.93,0,Los Angeles
34.12816,-118.22778,Entire home/apt,4,245.0,263,4.84,1,Los Angeles
34.12484,-118.34576,Entire home/apt,8,665.0,323,4.96,1,Los Angeles
33.8599,-118.38144,Entire home/apt,2,143.0,72,4.98,1,Los Angeles
34.10581,-118.38133,Entire home/apt,2,249.0,364,5.0,1,Los Angeles
33.86929,-118.30035,Private room,2,104.0,365,5.0,0,Los Angeles
34.27154,-118.53962,Entire home/apt,2,108.0,160,4.96,1,Los Angeles
34.1422233581543,-118.40579986572266,Entire home/apt,4,140.0,149,4.89,1,Los Angeles
34.07077,-117.7318,Entire home/apt,8,205.0,351,4.93,1,Los Angeles
34.07234,-118.31802,Private room,2,90.0,221,5.0,0,Los Angeles
34.04854,-118.34397,Entire home/apt,2,136.0,177,4.86,1,Los Angeles
34.0938835144043,-118.37904357910156,Entire home/apt,6,850.0,139,5.0,1,Los Angeles
34.08915,-118.25118,Entire home/apt,6,230.0,22,4.85,1,Los Angeles
33.99773,-118.47712,Entire home/apt,2,125.0,82,4.63,1,Los Angeles
34.19054,-118.48717,Private room,2,59.0,270,,0,Los Angeles
33.3398,-118.32652,Entire home/apt,6,387.0,302,4.7,1,Los Angeles
34.18521,-118.62075,Private room,2,81.0,173,4.94,0,Los Angeles
33.76211,-118.13182,Entire home/apt,4,309.0,365,5.0,1,Los Angeles
34.10852,-118.39114,Entire home/apt,10,1600.0,364,4.89,1,Los Angeles
34.05942,-118.44004,Entire home/apt,5,364.0,28,5.0,1,Los Angeles
34.09788,-118.38188,Entire home/apt,15,2895.0,365,4.79,1,Los Angeles
33.98997,-118.3405,Private room,2,135.0,269,5.0,0,Los Angeles
34.02291,-117.85702,Private room,2,80.0,180,3.89,0,Los Angeles
34.15718,-118.14957,Entire home/apt,10,180.0,179,4.59,1,Los Angeles
33.87728,-118.13823,Private room,2,70.0,227,4.95,0,Los Angeles
33.9734,-118.46108,Entire home/apt,3,119.0,154,4.78,1,Los Angeles
34.171869884630084,-118.40062825435366,Entire home/apt,2,53.0,61,4.93,1,Los Angeles
34.067619,-117.872581,Private room,2,89.0,179,4.89,0,Los Angeles
33.9898,-118.46542,Entire home/apt,2,231.0,363,4.9,1,Los Angeles
33.91054,-118.36941,Private room,2,73.0,248,4.89,0,Los Angeles
33.76158,-118.14941,Entire home/apt,2,115.0,148,4.68,1,Los Angeles
34.20928,-118.23131,Entire home/apt,2,131.0,158,4.96,1,Los Angeles
33.89604785180143,-118.37696086406272,Entire home/apt,4,199.0,335,4.69,1,Los Angeles
33.77676,-118.16273,Entire home/apt,8,180.0,276,4.97,1,Los Angeles
33.98965,-118.47482,Entire home/apt,2,67.0,194,4.87,1,Los Angeles
34.08795,-118.26146,Private room,2,120.0,358,4.93,0,Los Angeles
33.86159,-118.39667,Entire home/apt,11,220.0,365,4.83,1,Los Angeles
34.14567,-118.79117,Private room,1,85.0,342,5.0,0,Los Angeles
34.07586,-118.26116,Entire home/apt,4,121.0,253,4.86,1,Los Angeles
33.99509,-118.42926,Private room,2,69.0,263,4.7,0,Los Angeles
33.73145,-118.30861,Entire home/apt,2,85.0,360,,1,Los Angeles
34.08714,-118.26889,Entire home/apt,4,129.0,365,4.87,1,Los Angeles
34.13358,-118.26886,Entire home/apt,6,540.0,6,4.98,1,Los Angeles
34.1008,-118.59308,Entire home/apt,2,250.0,262,4.99,1,Los Angeles
34.13307,-118.72519,Private room,2,64.0,90,4.92,0,Los Angeles
34.11072,-118.34261,Private room,2,150.0,315,4.95,0,Los Angeles
33.75914,-118.13217,Entire home/apt,4,353.0,276,4.92,1,Los Angeles
34.10046,-118.26012,Entire home/apt,4,148.0,285,4.98,1,Los Angeles
34.10804,-118.30995,Entire home/apt,6,248.0,289,4.92,1,Los Angeles
33.92532,-118.39903,Private room,1,88.0,96,4.94,0,Los Angeles
34.08565,-118.32607,Entire home/apt,3,85.0,365,4.8,1,Los Angeles
34.25035,-118.44661,Private room,2,62.0,364,4.93,0,Los Angeles
33.72438,-118.29213,Entire home/apt,4,144.0,270,4.95,1,Los Angeles
34.0139927,-118.2963979,Entire home/apt,8,302.0,364,,1,Los Angeles
34.04560470581055,-118.5282745361328,Entire home/apt,4,139.0,365,4.67,1,Los Angeles
34.10006,-118.28273,Entire home/apt,2,112.0,236,4.67,1,Los Angeles
33.76516232871927,-118.14016061877192,Entire home/apt,3,193.0,90,5.0,1,Los Angeles
34.02553405336105,-118.44874231025628,Entire home/apt,2,176.0,169,4.99,1,Los Angeles
34.15072,-118.38572,Entire home/apt,4,67.0,337,4.7,1,Los Angeles
34.05954,-118.43862,Entire home/apt,3,234.0,361,4.63,1,Los Angeles
33.98819,-118.4702,Entire home/apt,3,290.0,363,5.0,1,Los Angeles
33.98183,-118.37894,Entire home/apt,8,644.0,326,4.92,1,Los Angeles
34.19327072525502,-118.37715413421392,Entire home/apt,6,112.0,365,5.0,1,Los Angeles
33.91054,-118.36941,Private room,2,73.0,249,4.86,0,Los Angeles
34.06095,-117.97818,Private room,2,64.0,82,4.89,0,Los Angeles
34.10596,-118.27806,Private room,1,71.0,365,5.0,0,Los Angeles
34.05032,-118.18877,Entire home/apt,4,98.0,94,4.85,1,Los Angeles
34.00515,-118.47994,Entire home/apt,4,99.0,152,4.41,1,Los Angeles
34.15214,-118.41431,Entire home/apt,4,199.0,88,5.0,1,Los Angeles
33.78621,-118.09887,Private room,1,110.0,267,5.0,0,Los Angeles
34.10609,-118.27771,Entire home/apt,1,207.0,88,5.0,1,Los Angeles
33.75806,-118.13199,Entire home/apt,4,229.0,361,4.62,1,Los Angeles
34.03179168701172,-118.3236083984375,Entire home/apt,2,153.0,269,4.97,1,Los Angeles
33.75572,-118.12308,Entire home/apt,8,567.0,25,5.0,1,Los Angeles
33.99726,-118.45518,Entire home/apt,2,130.0,282,4.94,1,Los Angeles
34.04834,-118.24848,Entire home/apt,6,120.0,255,5.0,1,Los Angeles
33.77562,-118.15688,Entire home/apt,3,169.0,332,4.69,1,Los Angeles
34.15188,-118.36771,Entire home/apt,6,283.0,93,4.97,1,Los Angeles
34.15213,-118.36951,Entire home/apt,6,281.0,105,4.93,1,Los Angeles
34.09897,-118.36306,Entire home/apt,1,127.0,365,5.0,1,Los Angeles
34.09126,-118.27544,Entire home/apt,5,650.0,158,5.0,1,Los Angeles
33.9868,-118.10189,Entire home/apt,4,98.0,261,4.76,1,Los Angeles
34.111,-118.40463,Entire home/apt,9,700.0,201,5.0,1,Los Angeles
34.06142,-118.43912,Entire home/apt,2,324.0,365,4.91,1,Los Angeles
34.07939,-118.27386,Entire home/apt,5,159.0,365,4.91,1,Los Angeles
33.99463,-118.44052,Entire home/apt,4,499.0,335,4.91,1,Los Angeles
34.03116,-118.18141,Entire home/apt,5,125.0,221,4.85,1,Los Angeles
34.24554,-118.57398,Entire home/apt,1,71.0,256,4.86,1,Los Angeles
33.97513,-118.3432,Entire home/apt,4,99.0,324,4.88,1,Los Angeles
34.00652,-118.35682,Entire home/apt,6,495.0,39,4.92,1,Los Angeles
34.12153,-118.08726,Entire home/apt,4,144.0,7,4.97,1,Los Angeles
34.07001,-118.37884,Entire home/apt,6,208.0,364,,1,Los Angeles
34.01997,-118.44107,Entire home/apt,2,117.0,298,5.0,1,Los Angeles
34.18872025713018,-118.42139282235534,Entire home/apt,8,220.0,129,4.94,1,Los Angeles
34.14366,-118.38303,Private room,2,165.0,163,4.99,0,Los Angeles
34.056922912597656,-118.34225463867188,Entire home/apt,8,199.0,58,4.88,1,Los Angeles
34.21251,-118.39647,Entire home/apt,10,257.0,319,4.84,1,Los Angeles
34.11607,-118.08923,Entire home/apt,2,74.0,340,4.88,1,Los Angeles
34.690284729003906,-118.17733764648438,Private room,1,45.0,256,4.94,0,Los Angeles
33.96285,-118.29337,Private room,4,66.0,365,,0,Los Angeles
34.13865,-118.14155,Entire home/apt,4,119.0,103,4.33,1,Los Angeles
34.07993,-118.1025,Entire home/apt,8,215.0,135,4.91,1,Los Angeles
34.08977,-118.25859,Entire home/apt,3,116.0,151,4.71,1,Los Angeles
34.04794,-118.36037,Entire home/apt,1,100.0,48,5.0,1,Los Angeles
34.04736,-118.4617,Private room,2,61.0,336,4.6,0,Los Angeles
34.03969,-118.31236,Entire home/apt,2,100.0,365,4.87,1,Los Angeles
33.98608,-118.46891,Entire home/apt,3,91.0,346,4.88,1,Los Angeles
33.93847,-118.23227,Entire home/apt,2,100.0,240,4.91,1,Los Angeles
34.05345,-118.36872,Entire home/apt,4,125.0,350,4.85,1,Los Angeles
34.04129,-118.44645,Private room,1,75.0,87,,0,Los Angeles
34.06868,-118.43162,Entire home/apt,2,221.0,14,4.99,1,Los Angeles
34.18263,-118.29897,Private room,1,2186.0,270,4.67,0,Los Angeles
33.76812,-118.17597,Entire home/apt,3,127.0,358,4.74,1,Los Angeles
33.82997,-118.19657,Entire home/apt,2,109.0,99,4.85,1,Los Angeles
34.12843,-118.15315,Entire home/apt,2,118.0,318,5.0,1,Los Angeles
34.12862,-118.15262,Entire home/apt,2,127.0,325,4.92,1,Los Angeles
34.03006,-118.38786,Entire home/apt,2,117.0,92,4.86,1,Los Angeles
34.09498397820273,-118.24623327245168,Entire home/apt,3,220.0,157,4.81,1,Los Angeles
33.77004,-118.17759,Entire home/apt,2,140.0,327,4.8,1,Los Angeles
34.11255,-118.32452,Entire home/apt,2,314.0,190,4.99,1,Los Angeles
34.14254,-118.14277,Entire home/apt,2,158.0,307,4.83,1,Los Angeles
33.77027,-118.17627,Entire home/apt,2,141.0,359,4.77,1,Los Angeles
34.03888,-118.67091,Entire home/apt,4,479.0,95,4.89,1,Los Angeles
33.98772,-118.46979,Entire home/apt,3,114.0,336,4.96,1,Los Angeles
33.98591,-118.4683,Entire home/apt,3,98.0,348,4.83,1,Los Angeles
34.08873344173062,-118.260223707144,Entire home/apt,6,336.0,336,4.94,1,Los Angeles
33.86683,-118.34733,Entire home/apt,4,148.0,130,4.94,1,Los Angeles
34.00175,-118.48508,Entire home/apt,4,207.0,229,4.91,1,Los Angeles
34.03196,-118.69855,Entire home/apt,6,1307.0,347,4.95,1,Los Angeles
34.16754,-118.35654,Entire home/apt,7,144.0,180,4.63,1,Los Angeles
34.10497,-118.38082,Entire home/apt,2,175.0,364,5.0,1,Los Angeles
33.75831,-118.09587,Private room,1,93.0,323,4.88,0,Los Angeles
34.07181,-118.31787,Private room,2,79.0,152,4.95,0,Los Angeles
33.982195,-118.467427,Entire home/apt,4,300.0,269,4.98,1,Los Angeles
34.48902,-118.33551,Entire home/apt,8,553.0,269,,1,Los Angeles
34.07304,-118.38228,Entire home/apt,5,316.0,365,4.8,1,Los Angeles
33.91476,-118.35525,Entire home/apt,5,114.0,268,4.63,1,Los Angeles
34.11842,-118.2662,Entire home/apt,4,325.0,62,4.97,1,Los Angeles
34.05197,-118.35481,Entire home/apt,4,500.0,347,4.95,1,Los Angeles
